business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,main_category,sub_category_1,sub_category_2
a7O2gMrv_yc8rX7dAkrTPA,Las Vegas Zen Dog,"4840 Blue Diamond Rd, Ste 110",Las Vegas,NV,89139,36.0355155,-115.2074714,4.0,60,Pet Groomers,Pet Stores,Pets
RmbCvdT-om6-bDSQl4yFZA,Sunrise Boat & RV Storage,5925 E Lake Mead Blvd,Las Vegas,NV,89156,36.194268,-115.043073,3.5,3,Home Services,Shopping,Self Storage
EHABPajlHsskYwgNhpLAUg,BK's Golf Services,8711 Abbey Ridge Ave,Las Vegas,NV,89149,36.26028,-115.286368,5.0,6,Active Life,Golf,""
8f5JVaK2mZCu9lct23dhtQ,Chuck E. Cheese's,4175 S Grand Canyon,Las Vegas,NV,89147,36.1134297343,-115.307967626,2.5,100,Pizza,Arcades,Event Planning & Services
MshSy-b-4qY5zdFioUWuzg,Jack in the Box,9360 W Tropicana Ave,Las Vegas,NV,89147,36.1004737,-115.2963126,2.5,12,Fast Food,Restaurants,""
BGEOs7whOglbt1qAh5Y9xw,Cvs Pharmacy,2100 W Charleston Blvd,Las Vegas,NV,89102,36.15936,-115.170613,2.0,8,Drugstores,Shopping,""
XB8dDhW15VFr5P2LkmMfFA,Innovative Access Control,,Las Vegas,NV,89101,36.1697096,-115.1236952,1.0,3,Na,"",""
2GFumjbDlPgqrDhCuXS5cQ,Las Vegas Crating & Logistics,"3565 W Harmon Ave, Unit F",Las Vegas,NV,89103,36.1074104,-115.1871484,5.0,8,Local Services,Home Services,Movers
pidzGfl4l7Vw1AcBl9gzbw,Checkers,4175 E Desert Inn Rd,Las Vegas,NV,89121,36.1296587,-115.0840343,2.5,73,Restaurants,Burgers,Fast Food
XrnZcJjBMuWfqSfaKLjyTA,"Poe Lance L, DC",5900 W Charleston Blvd,Las Vegas,NV,89146,36.1599319,-115.2222054,5.0,3,Health & Medical,Chiropractors,""
vwNbHgV9yvEG5lkaBv6AUQ,JP Auto,"5115 Dean Martin Dr, Ste 701",Las Vegas,NV,89118,36.0968157,-115.1819347,5.0,3,Automotive,Auto Repair,""
1JiGtnWQYFcsactL_c3wCw,Service Clean,,Las Vegas,NV,89120,36.0833352,-115.0999753,4.5,12,Carpet Cleaning,Window Washing,Home Services
nwpU5YCErn1oqWZPqaDw0A,Custom Security Guard & Patrol,"5392 S Eastern Ave, Ste A",Las Vegas,NV,89119,36.091197,-115.118353,2.5,3,Security Services,Professional Services,Security Systems
TRlBYLf4CxFBaGE-9FLOtA,Greenwich Village Coffee Co.,3790 Las Vegas Blvd S,Las Vegas,NV,89109,36.1022287,-115.1745851,4.0,36,Food,Coffee & Tea,Desserts
HNpogRK7eWUmUQgNTMD6lA,Omaha Steaks,"2192 N. Rainbow, #104",Las Vegas,NV,89108,36.1994345801,-115.241868173,3.5,11,Meat Shops,Butcher,Food
eh_tMFEJMZzEM3swCqUNJA,5.11 Tactical,"4305 Dean Martin, Ste100",Las Vegas,NV,89103,36.1106862235,-115.181710121,4.5,46,Shopping,Outdoor Gear,Sports Wear
IwP7A7gKf-mOG_ZHB5KYSw,Las Vegas Junk and Haul,3651 Lindell Rd,Las Vegas,NV,89103,36.1233345,-115.2170924,5.0,4,Home Services,Home Cleaning,Local Services
TuN-bKgQheA4QnoEeipX2Q,Chermac Builders,2634 Westwood Dr,Las Vegas,NV,89109,36.142149,-115.170994,4.5,7,Home Services,Contractors,""
p2_npu4-bMQsCWC-GtRnyg,Chapel of the Flowers,1717 S Las Vegas Blvd,Las Vegas,NV,89104,36.1504637,-115.1525767,4.0,193,Shopping,Florists,Flowers & Gifts
iIYDTnlF_fCsaFWJds2l-A,Las Vegas Dermatology,"653 N Town Center Dr, Ste 414",Las Vegas,NV,89144,36.1805637,-115.3159257,4.0,73,Tattoo Removal,Hair Removal,Laser Hair Removal
in1hs9ZPiywjuY1MpMZNkQ,Eyecandy,3950 S Las Vegas Blvd,Las Vegas,NV,89119,36.0918639,-115.1751614,3.5,182,Bars,Lounges,Nightlife
HnsGCps7TY3vnC7u4xVEew,Bubble Mixology,"5980 Spring Mountain Rd, Ste 5-C",Las Vegas,NV,89146,36.1255259,-115.2232727,4.0,41,Ice Cream & Frozen Yogurt,Food,Juice Bars & Smoothies
S1X3SMfKD_2PZ_X2A66G4w,Paul C. Tijerina,2402 N Tenaya Way,Las Vegas,NV,89128,36.204332,-115.250266,5.0,28,Weight Loss Centers,Trainers,Fitness & Instruction
8IXgBry0Ib2Ic4pW1b8Flg,Josh And Jen Photography,"3425 Cliff Shadows Pkwy, Ste 130",Las Vegas,NV,89129,36.2223619,-115.332531,3.5,3,Event Planning & Services,Photographers,""
xE4Ocpm6d_r_EaQDjMEjdA,RTDS Truck Driving School,"6149 S Rainbow Blvd, Ste J",Las Vegas,NV,89118,36.0769024,-115.2445339,3.0,4,Specialty Schools,Driving Schools,Education
K3hxvYAQKfuC9Cdf2Kj9Ug,Deer Springs Park,6550 Aviary Way,Las Vegas,NV,89131,36.2793082651,-115.187771706,3.5,3,Parks,Active Life,""
U_svUGP1XhMTC0_GTZXpGA,Mad Hatter Cupcakes,"4195 S Grand Canyon Pkwy, Ste 105",Las Vegas,NV,89147,36.1136929,-115.3075716,4.0,212,Bakeries,Desserts,Food
phTLTkqSvylLkmz5wAwhTw,Golden China,4416 N Rancho Dr,Las Vegas,NV,89130,36.2399124,-115.2304425,3.5,42,Soup,Noodles,Chinese
Zekv687fgQgsbQ6k8xROHg,Dent Free Las Vegas,,Las Vegas,NV,88901,36.18,-115.14,5.0,10,Automotive,Mobile Dent Repair,""
VfYjrvBqXDttErkUi_6_7w,Shango Marijuana Dispensary - Las Vegas,4380 Boulder Hwy,Las Vegas,NV,89121,36.1247044,-115.0791478,3.0,25,Cannabis Dispensaries,Herbal Shops,Shopping
CnOLOlxzbDM7P8EyhWFFQQ,Rev. William Marcus McFarland III,,Las Vegas,NV,89112,36.1206822483,-115.181350708,5.0,3,Officiants,Event Planning & Services,Wedding Planning
QJv6nQixzSzfQsTyWLZPag,Camp Fit Force,2775 Desert Marigold Ln,Las Vegas,NV,89138,36.141756,-115.32094,5.0,4,Active Life,Trainers,Fitness & Instruction
RdqTDUQGs2k-i3yG4uRFUQ,Nathan's Famous Hot Dogs,3790 Las Vegas Blvd S,Las Vegas,NV,89109,36.124423,-115.146372,3.0,6,Hot Dogs,Restaurants,""
tXVx6Uo36MW6Yy-wMrS1Hw,7-Eleven,6080 W Flamingo Rd,Las Vegas,NV,89103,36.1151267144,-115.224445602,2.5,4,Convenience Stores,Food,""
0ps5B5C6oNaRsGyUJzFCuw,Subway,600 Fremont St,Las Vegas,NV,89101,36.1690649,-115.1388963,4.0,7,Sandwiches,Restaurants,Fast Food
O31l6pYwPRt5T4L8wJLAxQ,Grand Avenue Stores,3791 Las Vegas Blvd,Las Vegas,NV,89109,36.1025459,-115.172271,3.0,8,Shopping,"",""
kE1qSDK_4QYCRoRuBDs6Cg,Park Flamingo West,2080 E Flamingo Rd,Las Vegas,NV,89119,36.1153391,-115.1246948,2.5,3,Active Life,Parks,""
Z7DC9vWHPQ1Aps-XX8MmbQ,The Ride Premium Indoor Cycling,"4245 S Grand Canyon Dr, Ste 116",Las Vegas,NV,89147,36.1122233,-115.307201,5.0,26,Active Life,Fitness & Instruction,Gyms
e28GGb3h2UemCN-6k9bHlA,StorageOne,1135 S Hualapai Way,Las Vegas,NV,89117,36.15737,-115.315364,4.5,9,Automotive,Self Storage,Truck Rental
5vXBftuoWreXhB_e1sOpQQ,Academy Of Dental Careers,9061 W Post Rd,Las Vegas,NV,89184,36.0734314,-115.2901068,5.0,10,Vocational & Technical School,Colleges & Universities,Specialty Schools
s1GFFQbvbuJahhE785TPkw,"Mark Edington, DDS - Modern Dental Care","9895 S Maryland Pkwy, Ste A",Las Vegas,NV,89183,36.0352186901,-115.123672485,3.5,6,General Dentistry,Cosmetic Dentists,Health & Medical
PCTDeDpWb5FjTX2qUYV1GQ,Ameropan Realty and Property Management,"3935 S Durango Dr, Ste C1",Las Vegas,NV,89147,36.119869,-115.279336,2.5,14,Home Services,Real Estate Services,Real Estate
e6S2GxdgALWVHpCrrupdKQ,Total Wellness Family Medicine,"9640 W Tropicana Ave, Ste 116",Las Vegas,NV,89147,36.1010627747,-115.302391052,2.5,35,Doctors,Family Practice,Health & Medical
q1tKmIMgDdBGwLzcuxnmtg,Jack in the Box,1480 W Lake Mead Blvd,Las Vegas,NV,89106,36.1961618,-115.1604123,2.0,13,Restaurants,Fast Food,""
hF1lFkVkhX55fZsy0Zj7Xg,Vegas Discount Nutrition Superstore,"7501 W Lake Mead Blvd, Ste 107",Las Vegas,NV,89128,36.19518,-115.2573615,5.0,36,Vitamins & Supplements,Shopping,Specialty Food
kOaoMNG5AYZPJt1zM5GhsQ,Robert Sean Bob Robinson - Forever Home Realty,8704 West Charleston Blvd,Las Vegas,NV,89117,36.1593817,-115.2853281,5.0,15,Investing,Real Estate Services,Real Estate Agents
nTc-Qj_-ABZrpM9YSpJ6jA,Chow King,3890 S Maryland Pkwy,Las Vegas,NV,89119,36.1182191,-115.1357269,3.0,109,Restaurants,Fast Food,Chinese
iNdMl5rb4FKFFgmzimuzvQ,Panda Express,3785 S Las Vegas Blvd,Las Vegas,NV,89109,36.1035296,-115.1723424,3.0,33,Fast Food,Restaurants,Chinese
ER2_EvLGcKJraKiRAeCvsA,As seen on TV,3528 S Maryland Pkwy,Las Vegas,NV,89169,36.1249276,-115.1354186,3.5,5,Home & Garden,Beauty & Spas,Cosmetics & Beauty Supply
hubbaEcYPYEZu5Ziz6i0lw,Mantra Masala,"8530 W Warm Springs Rd, Ste 101",Las Vegas,NV,89113,36.0563527,-115.2773493,3.5,144,Restaurants,Indian,""
PF82FgVHez8hTvMXWmxh_A,Jouvence Skin Care,"2380 N Buffalo Dr, Ste 150",Las Vegas,NV,89128,36.2031099,-115.2602202,5.0,5,Skin Care,Beauty & Spas,""
xowy4YxBXXGOYuajsxjwkA,LV Food Junky,"450 Fremont St, Ste 135",Las Vegas,NV,89101,36.169555881,-115.141018875,4.5,82,Caterers,Tapas Bars,Restaurants
YhTwTm31WOl8ug7TCW8ubA,Redwood Steakhouse,12 E Ogden Ave,Las Vegas,NV,89101,36.1730819,-115.1449056,4.0,32,Salad,Soup,Steakhouses
DOaz7aEWX6w_T6NUu_IBEw,Divine Threading West Sahara,"9440 W Sahara Ave, Ste 135",Las Vegas,NV,89117,36.1455632,-115.3006082,4.5,63,Beauty & Spas,Shopping,Cosmetics & Beauty Supply
CndociQdZW8IGy5A1Nm4cA,Champs Sports,3200 Las Vegas Blvd S,Las Vegas,NV,89109,36.127224,-115.1715513,2.5,7,Sporting Goods,Shopping,""
xfugyx1FNkQwH61CSewBkw,Ping Pong Thai Restaurant,"3049 S Las Vegas Blvd, Ste15",Las Vegas,NV,89109,36.1316722,-115.1642599,3.0,4,Thai,Restaurants,""
OCbHAmkuRlAt1-pjaYaZTw,Claggett & Sykes Law Firm,"4101 Meadows Ln, Ste 100",Las Vegas,NV,89107,36.169672,-115.195386,5.0,5,Lawyers,Professional Services,Personal Injury Law
VZuaDpEn1_cB9AO7mWThVg,Ever,"4300 Meadows Ln, Ste 253",Las Vegas,NV,89107,36.1721472081,-115.197626601,3.0,4,Shopping,Fashion,Women's Clothing
mirOksDdsjvsK0wjqrnWwg,Las Vegas Pole Studio,3125 Industrial Rd,Las Vegas,NV,89109,36.1345404291,-115.171745696,5.0,6,Education,Adult Education,Active Life
FR7dh1_TnWNyGbhhq786OQ,Scott Yancey,"4280 S Hualapai Way, Ste 107",Las Vegas,NV,89147,36.112082,-115.314314,1.5,31,Real Estate Agents,Real Estate,Home Services
_o0Z8u8Bk472dowlbYJZ7w,America Asia Travel Center,"4255 Spring Mountain Rd, Ste C101",Las Vegas,NV,89102,36.1254312,-115.1969657,3.0,6,Hotels & Travel,Travel Services,""
euHIObZcCC9QnKVhiAScHg,Mail for You,8635 W Sahara Ave,Las Vegas,NV,89117,36.1425893106,-115.279740683,4.0,12,Financial Services,Shipping Centers,Check Cashing/Pay-day Loans
R3QKscfETsPPtbuO4YSsVA,Avis,3123 N Rainbow Blvd,Las Vegas,NV,89108,36.2166092145,-115.242799336,2.5,4,Car Rental,Hotels & Travel,""
sfYhflLFqievIF_1lbV5uQ,The LINQ Hotel Weddings at Silver Sky Chapel,"The Linq Las Vegas, 3535 S Las Vegas Blvd",Las Vegas,NV,89109,36.1181654,-115.1706363,3.0,4,Wedding Planning,Event Planning & Services,""
VwVLfviNcDpam-RhArPe_A,Harley Davidson Shop,3377 Las Vegas Blvd,Las Vegas,NV,89109,36.1215267023,-115.168939556,5.0,3,Fashion,Shopping,""
07r5PjnPxDXKI-Icp_NbpA,St Anthony of Padua Roman Catholic Church,6350 N Fort Apache Rd,Las Vegas,NV,89149,36.2749834,-115.2969502,3.5,9,Churches,Religious Organizations,""
S599hCA4kJJO3_b6SRFKoA,Michoacan Gourmet Mexican Restaurant,7870 W Tropical Pkwy,Las Vegas,NV,89149,36.2713574092,-115.266850034,3.5,358,Restaurants,Mexican,Seafood
1Z_ptOVOdRnLux3pJjUIYw,LVAC Juice Bar,1725 N Rainbow Blvd,Las Vegas,NV,89108,36.1915726292,-115.24350721,3.5,19,Trainers,Food,Gyms
J7TysyoszDEiMqIXcn867Q,Nailstudio,3700 S Hualapai Way,Las Vegas,NV,89147,36.1218586,-115.3140959,4.0,19,Saunas,Nail Salons,Beauty & Spas
XtbLNAbNYPVKQoyrLC0zvg,In Suite Arcade,,Las Vegas,NV,89123,36.1113851159,-115.17890993,5.0,3,Active Life,Party Equipment Rentals,Event Planning & Services
f2CkRAz77bXRFj2e0TgVNQ,1st Choice Transmission & Auto Care,3540 S Jones Blvd,Las Vegas,NV,89103,36.124708,-115.22493,4.0,5,Automotive,Auto Repair,""
rFDtMpvxRrUl3TUD9lN2pg,AllSaints,3500 Las Vegas Blvd S,Las Vegas,NV,89109,36.1190348178,-115.177473491,4.5,6,Shopping,Fashion,Women's Clothing
fQ6KGUJYgfi2kECqoI8ixw,Sur La Table,1980 Festival Plz Dr,Las Vegas,NV,89135,36.150082,-115.333175,3.5,28,Shopping,Home Decor,Home & Garden
n7qLCcL0KPhzkxtZNjeCLQ,Kim's Better Health Pharmacy,"6850 Spring Mountain Rd, Ste U-3",Las Vegas,NV,89146,36.1257897,-115.2411435,5.0,6,Shopping,Drugstores,""
LLULPA89kwZVbQ30vgfJew,The UPS Store,"840 S Rancho Dr, Ste 4",Las Vegas,NV,89106,36.161629453,-115.174065372,3.5,17,Notaries,Printing Services,Shipping Centers
M3VCoUK9e9_VzhSFeBnFug,Precious Slut Tattoo Company,1013 E Charleston Blvd,Las Vegas,NV,89104,36.1592005,-115.1389593,4.0,143,Tattoo,Beauty & Spas,Piercing
3JbuYkExipia1OltSZmHTg,Goodfellas Bail Bonds,513 S Main St,Las Vegas,NV,89101,36.1663824,-115.1493361,2.0,5,Local Services,Bail Bondsmen,""
mDmIiRv_KDCDMdidviGgoQ,Aromatherapy Garden,440 S Rampart Blvd,Las Vegas,NV,89145,36.1685706,-115.285162,5.0,3,Food,Organic Stores,""
2nctNm0uTrODa-DLliboTw,Supercuts,"7995 Blue Diamond Rd Suite 103, Mountain'S Edge Marketplace",Las Vegas,NV,89178,36.018422,-115.265494,3.5,3,Beauty & Spas,Hair Salons,""
COUhbMQaYkGdSUySjI58Jg,Freeway Insurance Services,3421 East Tropicana Ave,Las Vegas,NV,89121,36.0995019,-115.1003392,4.0,4,Financial Services,Home & Rental Insurance,Insurance
8RYxXVeYvXpfFmBTcqbY4g,X Comedy,3555 S Las Vegas Blvd,Las Vegas,NV,89109,36.1156902,-115.1713943,4.0,39,Nightlife,Adult Entertainment,""
dHwv9CyCFSnfuKLvFZqtpQ,Timpano Tavern,3355 S Las Vegas Blvd,Las Vegas,NV,89109,36.1229174,-115.1685253,3.0,12,Food,Nightlife,Bars
dM8Yp8StA1NdusK5Ta_j-g,Retro Bakery,"7785 N Durango Dr, Ste 130",Las Vegas,NV,89131,36.3028626327,-115.282169534,4.5,469,Food,Bakeries,Desserts
iXMjZr8tdYDt0Kg2C4MBgQ,SRDLV,"2187 N Decatur Blvd, Ste 120",Las Vegas,NV,89108,36.1988632,-115.2064568,5.0,4,Shopping,Print Media,Automotive
FC5F2hGTckebNlqPRwyRIA,Dany Huynh CPA & Advanced Consulting Group,"9550 S Eastern Ave, Ste 236",Las Vegas,NV,89123,36.0146774,-115.1173774,5.0,7,Bookkeepers,Accountants,Professional Services
BZLQLRiUZO5Ee2qVlB-Mww,Fit4QOL,"6210 Annie Oakley Dr, Ste 103",Las Vegas,NV,89120,36.0759995424,-115.086458705,5.0,3,Climbing,Gyms,Trainers
CZZoLWO4GabSZjlkipi0Sg,Creative I,,Las Vegas,NV,88901,36.18,-115.14,5.0,5,Party & Event Planning,Event Planning & Services,Wedding Planning
5a-eAIz_Vlrx9lT515PK7w,In the Sky,"3200 Polaris Ave, Ste 26",Las Vegas,NV,89102,36.1314223,-115.1867186,4.5,73,Home Services,Security Systems,Home Theatre Installation
RD6tZtw8v3Z6pge42ORO_g,Charnel Spa,"820 Rancho Ln, Ste 60",Las Vegas,NV,89106,36.160328,-115.17209,5.0,76,Hair Removal,Skin Care,Beauty & Spas
AItZTiQslWDDH-9FAgHotg,Desert Meadows,9655 Ensworth St,Las Vegas,NV,89123,36.014383,-115.179346,2.0,7,Real Estate,Home Services,Apartments
ZYJ8qFc3I-UbSIOii2HW0g,Giardini Garden Store,3600 Las Vegas Blvd S,Las Vegas,NV,89109,36.112238,-115.1790843,4.0,16,Home & Garden,Home Decor,Shopping
AWKXTK-ThpJpaUisCpQ72g,Julie Shaw Tax and Bookeeping,2333 Florissant Dr,Las Vegas,NV,89128,36.203066,-115.251113,2.5,8,Professional Services,Financial Services,Investing
NyveC6QobsDhDACAPPkwpg,Gentle Dental Tenaya,"7260 W Lake Mead, Ste #5",Las Vegas,NV,89128,36.1974894,-115.2505798,5.0,3,Oral Surgeons,Orthodontists,Dentists
-zbcosKSMGDhaZYN-CrcVA,Target,4155 S Grand Canyon Dr,Las Vegas,NV,89147,36.1141935,-115.3118016,3.5,100,Department Stores,Fashion,Shopping
r3kFRJuy7CTxamZycndqGw,Dunkin' Donuts,"7430 S Las Vegas Blvd, Ste 100",Las Vegas,NV,89123,36.054755,-115.171491,3.0,170,Coffee & Tea,Food,Donuts
GvMj0tZdqAIFIdm8qxslMw,Dudley Cameron M DC,7240 W Lake Mead Blvd,Las Vegas,NV,89128,36.1974844,-115.2496601,4.5,9,Health & Medical,Chiropractors,""
ES64p4ZlDPKv-ZUEB7Tv2g,Great Clips,"8465 W Sahara Ave, Ste 107",Las Vegas,NV,89117,36.1429966,-115.2761062,4.0,59,Barbers,Beauty & Spas,Hair Salons
MQd__ZOAhDG_-rb1h1rXyA,Mystere Theatre at Treasure Island Hotel and Casino,3300 Las Vegas Blvd S,Las Vegas,NV,89193,36.1249633868,-115.17276261,4.0,98,Arts & Entertainment,Nightlife,Music Venues
kiEyhp5LrlsvNsihMOqTSA,Holper Steven A MD,3233 W Charleston Blvd,Las Vegas,NV,89102,36.158602,-115.185833,1.5,7,Doctors,Physical Therapy,Health & Medical
BX2elt0idVL8tah0276evA,Tuff Shed,7055 Windy St,Las Vegas,NV,89119,36.061031,-115.1775262,3.5,10,Building Supplies,Home Services,Home & Garden
WT20ueFsAGf0bkzVCRgHTQ,Cue-D's Billiards,"3400 S Jones Blvd, Ste 19",Las Vegas,NV,89146,36.1273078,-115.2243612,4.0,44,Nightlife,Pool Halls,Restaurants
lG759ODx7tj6wbS7rYip1g,Galanga Thai Eatery,"8174 S Las Vegas Blvd, Ste 108",Las Vegas,NV,89123,36.0406419,-115.1706429,4.0,199,Restaurants,Thai,Vegetarian
eWsuJ2NvfxOVshX8EfuoUw,"Discount Tire Store - Las Vegas, NV",9061 W Flamingo Rd,Las Vegas,NV,89147,36.1145213,-115.29006,4.5,168,Auto Parts & Supplies,Automotive,Wheel & Rim Repair
v015pusDxymYrTi_l48t2w,West Wind Las Vegas 6 Drive-In,4150 West Carey Ave,Las Vegas,NV,89032,36.2052742,-115.1962175,4.0,187,Cinema,Drive-In Theater,Arts & Entertainment
SEjyjYlMfFFzkHaru6JadA,Ricardo's Mexican Restaurant,4930 W Flamingo Rd,Las Vegas,NV,89103,36.1159213,-115.208547,3.5,400,Restaurants,Mexican,""
KBRs_z1neQwK8zx95cFSQQ,O'reilly Auto Parts,9721 South Eastern Ave,Las Vegas,NV,89183,36.0127892959,-115.120549053,4.0,3,Auto Parts & Supplies,Automotive,""
L7UaE6QX8F4Ibd9VrssGPQ,Choice Real Estate & Rentals,6380 S Eastern Ave,Las Vegas,NV,89119,36.0738423,-115.1183057,3.0,4,Real Estate,Property Management,Home Services
_DzbJ52ySSD4xVxigwj9nw,Berger & Son Fine Jewelers,"3200 Las Vegas Blvd S, Ste 1290, Fashion Show Mall",Las Vegas,NV,89109,36.1272241,-115.1715512,4.0,15,Bridal,Local Services,Jewelry Repair
iS-Lu6o-3RqDXHTcidtl3w,Cornerstone Christian Academy & Tykes Preschool,5825 W Eldora Ave,Las Vegas,NV,89146,36.1398972,-115.2219462,4.0,12,Education,Elementary Schools,Middle Schools & High Schools
VuIH646Ic6wr1fUiyntsPw,The UPS Store,"5841 E Charleston Blvd, Ste 230",Las Vegas,NV,89142,36.158093636,-115.045968576,3.0,8,Notaries,Shipping Centers,Local Services
nvuxmCaSCe1BaLd5A_6ROg,MAC Cosmetics,"6639 Las Vegas Blvd South, Building K-2, Space B-126",Las Vegas,NV,89109,36.0689488159,-115.177037809,3.5,87,Makeup Artists,Shopping,Beauty & Spas
jLEsmjbXjEzPPZh-c07pqQ,Chase Bank,3386 E Flamingo Rd,Las Vegas,NV,89121,36.1157638506,-115.101399422,2.0,7,Financial Services,Banks & Credit Unions,""
nqnYDW_FMwuTejAPNEOhqA,Seasonal Adventures Pumpkin Patch,6400 SE Centennial Center Dr,Las Vegas,NV,89149,36.2747455,-115.2689234,3.5,9,Active Life,Party & Event Planning,Amusement Parks
Xp6ogw-SCNK28s1I0fhUXw,The Daddy's Pizza,"2775 S Nellis Blvd, Ste B9",Las Vegas,NV,89121,36.1392515671,-115.066888444,3.0,33,Italian,Restaurants,Pizza
fkHzbhY7xUnH7K2X9ALLEw,Urology Center,"653 Town Ctr Dr, Ste 302",Las Vegas,NV,89144,36.186087116,-115.311224945,1.0,3,Health & Medical,Urologists,Doctors
FXiPQQGr_2bwlJ4wOrW2eA,Spiedini Ristorante,221 N Rampart Blvd,Las Vegas,NV,89145,36.1757303,-115.2910289,3.5,81,Italian,Restaurants,""
XkvvUNCmLIvOts0OftXegw,Original Pancake House,4170 S Ft Apache Rd,Las Vegas,NV,89147,36.1135009105,-115.296490917,3.5,321,Breakfast & Brunch,Restaurants,""
p86G_6hFYVHyKhV5UdN2Kw,Dotty's 39,7950 S Rainbow Blvd,Las Vegas,NV,89139,36.0438039809,-115.242906749,2.5,11,Beer,Wine & Spirits,Bars
k429MYwnOjm1gn4mmcFWfw,VIP For Free,2700 Las Vegas Blvd S,Las Vegas,NV,89109,36.1388481,-115.1612765,3.5,12,Limos,Hotels & Travel,Nightlife
0EpDJHM1Xl1mcTvuQ2qf7w,Baja Performance Machine Shop,4710 W Dewey Dr,Las Vegas,NV,89118,36.0881511,-115.2053703,5.0,4,Auto Repair,Automotive,""
EwxhzR-VghhMsRObXLMitw,Lou's Diner,431 S Decatur Blvd,Las Vegas,NV,89107,36.167739,-115.205902,4.5,198,Breakfast & Brunch,American (Traditional),Restaurants
EPKg3b0BK20-VKmzrP2W-A,Savona Bistro,160 E Flamingo Rd,Las Vegas,NV,89109,36.1152191,-115.165739,3.5,54,Bars,Restaurants,Breakfast & Brunch
9Nl2ru5ICe1IUGKdY2fRgw,Bella Leigh Photography,,Las Vegas,NV,89141,35.9706292,-115.3074646,5.0,9,Event Planning & Services,Photographers,Session Photography
H05krU_II00-aTY3k8A0YA,Silver State Jewelry Supply & Repair,"1750 S Rainbow Blvd, Ste 25 - 24B",Las Vegas,NV,89146,36.1526137,-115.2426317,4.0,4,Shopping,Jewelry Repair,Local Services
ohRIFrlyLy3GVRgiz3pLnQ,Bose,755 S Grand Central Pkwy,Las Vegas,NV,89106,36.1643156,-115.1574463,4.5,6,Electronics,Shopping,""
QKJp_XsoOpUaaRUG930KNQ,Banana Republic,1875 Festival Plaza Dr,Las Vegas,NV,89135,36.1487095471,-115.333607837,3.5,6,Fashion,Men's Clothing,Shopping
lOSw_fVqibavBBHxa_A6JA,Canyon Ridge Periodontics,"3575 S Town Center Dr, Ste 110",Las Vegas,NV,89135,36.1252126,-115.3259691,4.5,13,General Dentistry,Periodontists,Dentists
_wnAPt7ehpybzQptYKNHxQ,Village Pub & Poker,5325 S Fort Apache Rd,Las Vegas,NV,89148,36.0920280894,-115.298216501,3.5,11,Pubs,Bars,Nightlife
gWPx4v-yWVfp7h8EcjyzjQ,Gray Line Las Vegas,795 E Tropicana,Las Vegas,NV,89119,36.100642,-115.146429,2.0,25,Hotels & Travel,Transportation,Airport Shuttles
UXo4SfTSBCW3TeVeTFh7pA,XCYCLE,"750 S Rampart Blvd, Ste 6",Las Vegas,NV,89145,36.1643423,-115.2897075,4.5,46,Active Life,Cycling Classes,""
GBOwLTRDXuH0mp9XIU3VMQ,Exile Boutique,1235 S Main St,Las Vegas,NV,89104,36.1563632463,-115.153535194,4.5,8,Used,Vintage & Consignment,Vinyl Records
zelX9HDxrnS-_LcvVy82cA,Panda Auto,3303 South Jones Blvd,Las Vegas,NV,89146,36.1286486643,-115.225506591,5.0,50,Automotive,Auto Repair,""
4xvvwrO6UFtVoveQX01-fQ,Hampton Chiropractic,"2625 S Rainbow Blvd, Ste C-102",Las Vegas,NV,89146,36.1416363,-115.2432002,5.0,25,Chiropractors,Health & Medical,""
A6lKCuTrDSJ_eFKyumZCJQ,WuHu Noodle,3333 Blue Diamond Rd,Las Vegas,NV,89139,36.0412834,-115.1833103,4.0,106,Chinese,Asian Fusion,Noodles
9a9xBjlW2RxKxD9RMgmcuQ,McDonald's,900 S Rampart Blvd,Las Vegas,NV,89145,36.1615403,-115.2911213,2.5,49,Burgers,Fast Food,Restaurants
TVYcFT5fghv_EAn9mbGmNw,4Spot Marketing,11700 W Charleston 170-160,Las Vegas,NV,89135,36.1599932,-115.3500788,5.0,4,Professional Services,Business Consulting,Marketing
22y9Fo-9Se7pLiV-KoRwlw,Shutters Cheap,,Las Vegas,NV,,36.175,-115.136389,2.5,6,Windows Installation,Interior Design,Glass & Mirrors
CLAtqhAgqDnW5K-Pb7dwtA,Urban Necessities,"3680 S Maryland Pkwy, Ste 128",Las Vegas,NV,89169,36.1243223377,-115.134430233,4.0,89,Shoe Stores,Accessories,Fashion
QkVax7-Gva6wUmVWbZMCSQ,High Roller Transportation,4540 S Arville St,Las Vegas,NV,89103,36.1063486,-115.1986876,4.5,10,Transportation,Event Planning & Services,Airport Shuttles
i-fdrYTvmGl1cNcPQMefRQ,Sin City Vapor V,8643 W Sahara Ave,Las Vegas,NV,89117,36.1428643,-115.2797212,4.5,3,Vape Shops,Shopping,""
ueq_FKGuXrhWg2hD-1rHtg,TPC Grille,9851 Canyon Run Dr,Las Vegas,NV,89145,36.1765105,-115.3125477,4.5,11,Brasseries,Restaurants,""
Pg08gKwJApGWoHtnq3aWqw,Fatburger,4949 N Rancho Dr,Las Vegas,NV,89130,36.2498922,-115.2441383,3.0,16,American (Traditional),Restaurants,Fast Food
